ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
213076_at,8.47E-02,3.04E-02,-2.195303,-4.300305,-0.163674,ITPKC,inositol-trisphosphate 3-kinase C
209692_at,8.47E-02,3.04E-02,-2.195182,-4.300556,-0.2170443,EYA2,EYA transcriptional coactivator and phosphatase 2
202028_s_at,8.47E-02,3.04E-02,2.194786,-4.30138,0.2368399,RPL38,ribosomal protein L38
216669_at,8.48E-02,3.05E-02,-2.194291,-4.302409,-0.3960509,PDSS2,"prenyl (decaprenyl) diphosphate synthase, subunit 2"
221414_s_at,8.49E-02,3.05E-02,-2.194168,-4.302664,-0.2712579,DEFB126,defensin beta 126
208070_s_at,8.49E-02,3.05E-02,2.193878,-4.303267,0.2529165,REV3L,"REV3 like, DNA directed polymerase zeta catalytic subunit"
61874_at,8.49E-02,3.05E-02,-2.193596,-4.303853,-0.2427699,CACFD1,calcium channel flower domain containing 1
218933_at,8.50E-02,3.05E-02,2.193468,-4.304119,0.3489422,SPATA5L1,spermatogenesis associated 5 like 1
203945_at,8.50E-02,3.06E-02,-2.193171,-4.304737,-0.1707698,ARG2,arginase 2
216395_at,8.51E-02,3.06E-02,2.192839,-4.305426,0.4090071,FBXL18,F-box and leucine rich repeat protein 18
206338_at,8.51E-02,3.06E-02,-2.192829,-4.305447,-0.302066,ELAVL3,ELAV like neuron-specific RNA binding protein 3
218213_s_at,8.51E-02,3.06E-02,-2.192769,-4.305572,-0.1455631,TMEM258,transmembrane protein 258
215976_at,8.51E-02,3.06E-02,2.192728,-4.305656,0.4697837,,
46665_at,8.51E-02,3.06E-02,2.192678,-4.305761,0.3011085,SEMA4C,semaphorin 4C
218651_s_at,8.51E-02,3.06E-02,-2.192584,-4.305956,-0.3248918,LARP6,La ribonucleoprotein domain family member 6
211303_x_at,8.51E-02,3.06E-02,-2.192233,-4.306686,-0.5294276,FOLH1B,folate hydrolase 1B
206071_s_at,8.52E-02,3.06E-02,-2.192027,-4.307114,-0.3629833,EPHA3,EPH receptor A3
216249_at,8.52E-02,3.07E-02,-2.191928,-4.307319,-0.2189505,PVT1,Pvt1 oncogene (non-protein coding)
207467_x_at,8.52E-02,3.07E-02,-2.191565,-4.308073,-0.1731651,CAST,calpastatin
214139_at,8.53E-02,3.07E-02,2.191279,-4.308666,0.1914273,ARID4B,AT-rich interaction domain 4B
210565_at,8.53E-02,3.07E-02,-2.191022,-4.309201,-0.2574575,GCGR,glucagon receptor
216187_x_at,8.53E-02,3.07E-02,2.190871,-4.309514,0.3134458,,
209448_at,8.53E-02,3.07E-02,-2.190836,-4.309585,-0.3061291,HTATIP2,HIV-1 Tat interactive protein 2
204310_s_at,8.53E-02,3.07E-02,2.190814,-4.309632,0.3987607,NPR2,natriuretic peptide receptor 2
205694_at,8.54E-02,3.08E-02,-2.190529,-4.310223,-0.3757016,TYRP1,tyrosinase related protein 1
205520_at,8.54E-02,3.08E-02,2.190418,-4.310455,0.1689069,STRN,striatin
208651_x_at,8.54E-02,3.08E-02,-2.190335,-4.310626,-0.5840878,CD24,CD24 molecule
214454_at,8.55E-02,3.08E-02,-2.19003,-4.311259,-0.4257214,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
216170_at,8.55E-02,3.08E-02,2.190029,-4.31126,0.430398,,
212448_at,8.55E-02,3.08E-02,-2.189919,-4.31149,-0.2698461,NEDD4L,"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"
207743_at,8.55E-02,3.08E-02,-2.189916,-4.311496,-0.2135667,,
216545_at,8.55E-02,3.08E-02,-2.189504,-4.312351,-0.1756569,,
218112_at,8.55E-02,3.08E-02,2.189455,-4.312453,0.3905076,MRPS34,mitochondrial ribosomal protein S34
203350_at,8.56E-02,3.09E-02,2.189227,-4.312924,0.3116543,AP1G1,adaptor related protein complex 1 gamma 1 subunit
205285_s_at,8.56E-02,3.09E-02,2.188806,-4.313798,0.4525899,FYB,FYN binding protein
219824_at,8.57E-02,3.09E-02,-2.188589,-4.314249,-0.4086988,SLC13A4,solute carrier family 13 member 4
217797_at,8.57E-02,3.09E-02,2.188512,-4.314407,0.1508721,UFC1,ubiquitin-fold modifier conjugating enzyme 1
214137_at,8.57E-02,3.09E-02,-2.188494,-4.314445,-0.1391051,PTPRJ,"protein tyrosine phosphatase, receptor type J"
202490_at,8.57E-02,3.09E-02,2.188487,-4.314461,0.324789,IKBKAP,"inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase complex-associated protein"
220059_at,8.57E-02,3.09E-02,2.188345,-4.314755,0.2840257,STAP1,signal transducing adaptor family member 1
213844_at,8.57E-02,3.09E-02,-2.188058,-4.31535,-0.3073299,HOXA5,homeobox A5
203335_at,8.57E-02,3.09E-02,2.188016,-4.315437,0.1574603,PHYH,phytanoyl-CoA 2-hydroxylase
217659_at,8.58E-02,3.10E-02,2.187871,-4.315737,0.5200133,,
218080_x_at,8.58E-02,3.10E-02,2.187659,-4.316178,0.2413828,FAF1,Fas associated factor 1
214534_at,8.58E-02,3.10E-02,-2.187509,-4.316488,-0.4346174,HIST1H1B,"histone cluster 1, H1b"
201469_s_at,8.59E-02,3.10E-02,2.187214,-4.317099,0.305422,SHC1,SHC adaptor protein 1
217472_at,8.59E-02,3.10E-02,-2.186932,-4.317685,-0.3164754,,
202697_at,8.60E-02,3.11E-02,2.186579,-4.318416,0.1876314,NUDT21,nudix hydrolase 21
205326_at,8.60E-02,3.11E-02,-2.186366,-4.318858,-0.1793022,RAMP3,receptor (G protein-coupled) activity modifying protein 3
216405_at,8.60E-02,3.11E-02,-2.186203,-4.319195,-0.5038072,,
201123_s_at,8.60E-02,3.11E-02,2.186115,-4.319377,0.9414783,EIF5A,eukaryotic translation initiation factor 5A
215611_at,8.61E-02,3.11E-02,2.185962,-4.319695,0.5777455,TCF12,transcription factor 12
200818_at,8.61E-02,3.11E-02,2.185725,-4.320185,0.1591522,ATP5O,"ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit"
209058_at,8.62E-02,3.12E-02,2.185263,-4.321143,0.1649267,EDF1,endothelial differentiation related factor 1
207250_at,8.62E-02,3.12E-02,-2.185183,-4.321308,-0.2570379,SIX6,SIX homeobox 6
217771_at,8.63E-02,3.12E-02,2.184738,-4.32223,0.5668739,GOLM1,golgi membrane protein 1
212835_at,8.63E-02,3.12E-02,2.184564,-4.322588,0.1877094,FAM175B,family with sequence similarity 175 member B
204820_s_at,8.63E-02,3.12E-02,2.18445,-4.322824,0.2863421,BTN3A2///BTN3A3,butyrophilin subfamily 3 member A2///butyrophilin subfamily 3 member A3
209034_at,8.63E-02,3.12E-02,-2.184288,-4.32316,-0.2303293,PNRC1,proline rich nuclear receptor coactivator 1
209523_at,8.63E-02,3.12E-02,2.184251,-4.323238,0.1982385,TAF2,TATA-box binding protein associated factor 2
220486_x_at,8.64E-02,3.13E-02,-2.183692,-4.324394,-0.1685609,LOC101928589///TMEM164,uncharacterized LOC101928589///transmembrane protein 164
207083_s_at,8.64E-02,3.13E-02,-2.183593,-4.3246,-0.3285296,CC2D1A,coiled-coil and C2 domain containing 1A
201976_s_at,8.65E-02,3.13E-02,-2.183408,-4.324982,-0.4343977,MYO10,myosin X
217160_at,8.65E-02,3.13E-02,-2.18334,-4.325122,-0.317237,TSPY1,"testis specific protein, Y-linked 1"
204759_at,8.66E-02,3.13E-02,-2.182854,-4.326128,-0.2334674,RCBTB2,RCC1 and BTB domain containing protein 2
206348_s_at,8.66E-02,3.14E-02,-2.182469,-4.326924,-0.5162696,PDK3,pyruvate dehydrogenase kinase 3
206684_s_at,8.67E-02,3.14E-02,-2.182119,-4.327648,-0.213681,ATF7,activating transcription factor 7
209118_s_at,8.67E-02,3.14E-02,-2.181884,-4.328134,-0.2702917,TUBA1A,tubulin alpha 1a
214178_s_at,8.67E-02,3.14E-02,-2.181879,-4.328145,-0.1782275,SOX2,SRY-box 2
221466_at,8.68E-02,3.14E-02,-2.181587,-4.328749,-0.1833113,P2RY4,pyrimidinergic receptor P2Y4
207469_s_at,8.68E-02,3.14E-02,-2.181539,-4.328848,-0.545798,PIR,pirin
202315_s_at,8.68E-02,3.15E-02,2.181294,-4.329356,0.153645,BCR,"BCR, RhoGEF and GTPase activating protein"
218532_s_at,8.69E-02,3.15E-02,-2.181008,-4.329945,-0.2969836,FAM134B,family with sequence similarity 134 member B
206481_s_at,8.69E-02,3.15E-02,2.180955,-4.330056,0.5026117,LDB2,LIM domain binding 2
220670_at,8.69E-02,3.15E-02,-2.180834,-4.330307,-0.4530659,,
203950_s_at,8.69E-02,3.15E-02,-2.180655,-4.330676,-0.2507413,CLCN6,chloride voltage-gated channel 6
210257_x_at,8.69E-02,3.15E-02,2.180569,-4.330854,0.1264582,CUL4B,cullin 4B
217533_x_at,8.70E-02,3.15E-02,-2.180307,-4.331395,-0.4365286,PWWP2A,PWWP domain containing 2A
216819_at,8.70E-02,3.15E-02,-2.180043,-4.331941,-0.5216195,,
213299_at,8.70E-02,3.16E-02,2.179905,-4.332227,0.4879535,ZBTB7A,zinc finger and BTB domain containing 7A
220707_s_at,8.70E-02,3.16E-02,-2.17981,-4.332423,-0.2683174,FOXRED2,FAD dependent oxidoreductase domain containing 2
206013_s_at,8.71E-02,3.16E-02,-2.179579,-4.332899,-0.3540495,ACTL6B,actin like 6B
221162_at,8.71E-02,3.16E-02,-2.179408,-4.333253,-0.2809648,HHLA1,HERV-H LTR-associating 1
221664_s_at,8.71E-02,3.16E-02,-2.179199,-4.333685,-0.3614161,F11R,F11 receptor
202089_s_at,8.72E-02,3.16E-02,2.178988,-4.33412,0.1803736,SLC39A6,solute carrier family 39 member 6
221760_at,8.72E-02,3.16E-02,-2.178788,-4.334533,-0.2145668,MAN1A1,mannosidase alpha class 1A member 1
210289_at,8.73E-02,3.17E-02,-2.178267,-4.335609,-0.5069989,NAT8B///NAT8,"N-acetyltransferase 8B (putative, gene/pseudogene)///N-acetyltransferase 8 (putative)"
206946_at,8.73E-02,3.17E-02,-2.177999,-4.336162,-0.2435389,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4
35150_at,8.73E-02,3.17E-02,-2.177996,-4.336169,-0.1394413,CD40,CD40 molecule
217745_s_at,8.73E-02,3.17E-02,-2.177817,-4.336538,-0.2304696,NAA50,"N(alpha)-acetyltransferase 50, NatE catalytic subunit"
202177_at,8.73E-02,3.17E-02,-2.177802,-4.33657,-0.4278736,GAS6,growth arrest specific 6
213256_at,8.74E-02,3.17E-02,-2.177477,-4.33724,-0.2400132,3-Mar,membrane associated ring-CH-type finger 3
202806_at,8.75E-02,3.18E-02,-2.17691,-4.338411,-0.4568456,DBN1,drebrin 1
208240_s_at,8.75E-02,3.18E-02,-2.176896,-4.338439,-0.3145362,FGF1,fibroblast growth factor 1
207193_at,8.76E-02,3.18E-02,2.176563,-4.339127,0.3906827,AGRP,agouti related neuropeptide
216332_at,8.77E-02,3.19E-02,-2.175941,-4.34041,-0.2399493,POU6F1,POU class 6 homeobox 1
205283_at,8.77E-02,3.19E-02,2.175792,-4.340718,0.5302719,FKTN,fukutin
204736_s_at,8.77E-02,3.19E-02,-2.175759,-4.340786,-0.4372155,CSPG4,chondroitin sulfate proteoglycan 4
203490_at,8.77E-02,3.19E-02,-2.175676,-4.340957,-0.2411344,ELF4,E74 like ETS transcription factor 4
220063_at,8.78E-02,3.19E-02,2.175365,-4.341599,0.3616685,GSTCD,glutathione S-transferase C-terminal domain containing
201071_x_at,8.80E-02,3.20E-02,2.174248,-4.343903,0.0988732,SF3B1,splicing factor 3b subunit 1
221352_at,8.80E-02,3.20E-02,-2.174228,-4.343943,-0.20951,,
201030_x_at,8.80E-02,3.20E-02,2.173966,-4.344483,0.1559601,LDHB,lactate dehydrogenase B
216120_s_at,8.80E-02,3.20E-02,-2.173893,-4.344634,-0.4642659,ATP2B2,ATPase plasma membrane Ca2+ transporting 2
219222_at,8.81E-02,3.21E-02,-2.17334,-4.345774,-0.4092229,RBKS,ribokinase
201016_at,8.81E-02,3.21E-02,2.173254,-4.345951,0.2694438,EIF1AX,"eukaryotic translation initiation factor 1A, X-linked"
217352_at,8.82E-02,3.21E-02,-2.173173,-4.346118,-0.406648,,
207782_s_at,8.82E-02,3.21E-02,-2.173099,-4.34627,-0.184082,PSEN1,presenilin 1
207168_s_at,8.82E-02,3.21E-02,-2.172944,-4.34659,-0.1089359,H2AFY,H2A histone family member Y
39549_at,8.82E-02,3.21E-02,2.172896,-4.346688,0.5578512,NPAS2,neuronal PAS domain protein 2
208365_s_at,8.82E-02,3.21E-02,-2.172882,-4.346716,-0.3736696,GRK4,G protein-coupled receptor kinase 4
216900_s_at,8.83E-02,3.21E-02,-2.172351,-4.347811,-0.1994797,CHRNA4,cholinergic receptor nicotinic alpha 4 subunit
221490_at,8.83E-02,3.21E-02,-2.172335,-4.347845,-0.2071884,UBAP1,ubiquitin associated protein 1
206023_at,8.83E-02,3.22E-02,-2.172178,-4.348168,-0.3050415,NMU,neuromedin U
201358_s_at,8.83E-02,3.22E-02,2.171889,-4.348762,0.1416481,COPB1,coatomer protein complex subunit beta 1
208928_at,8.85E-02,3.22E-02,-2.170985,-4.350625,-0.3426455,POR,cytochrome p450 oxidoreductase
209954_x_at,8.85E-02,3.23E-02,2.170834,-4.350935,0.3257319,SS18,"SS18, nBAF chromatin remodeling complex subunit"
210874_s_at,8.85E-02,3.23E-02,2.170792,-4.351022,0.4007694,NAT6,N-acetyltransferase 6
219308_s_at,8.86E-02,3.23E-02,2.170484,-4.351656,0.3209732,AK5,adenylate kinase 5
214002_at,8.86E-02,3.23E-02,2.170429,-4.351768,0.2064782,MYL6,myosin light chain 6
209323_at,8.87E-02,3.23E-02,2.169731,-4.353205,0.1545619,THAP12,THAP domain containing 12
212439_at,8.88E-02,3.24E-02,-2.169561,-4.353556,-0.2153798,IP6K1,inositol hexakisphosphate kinase 1
205523_at,8.89E-02,3.24E-02,-2.16884,-4.355038,-0.5574026,HAPLN1,hyaluronan and proteoglycan link protein 1
211094_s_at,8.89E-02,3.24E-02,2.168793,-4.355135,0.4158545,NF1P9///NF1,neurofibromin 1 pseudogene 9///neurofibromin 1
217469_at,8.89E-02,3.24E-02,-2.168775,-4.355172,-0.4148071,IGH,immunoglobulin heavy locus
219149_x_at,8.89E-02,3.24E-02,2.168711,-4.355304,0.2057628,DBR1,debranching RNA lariats 1
218574_s_at,8.89E-02,3.24E-02,-2.168488,-4.355762,-0.2765388,LMCD1,LIM and cysteine rich domains 1
217258_x_at,8.90E-02,3.25E-02,-2.168082,-4.356598,-0.3851094,IGLV1-44,immunoglobulin lambda variable 1-44
221348_at,8.90E-02,3.25E-02,-2.167894,-4.356983,-0.4541886,NPPC,natriuretic peptide C
212413_at,8.90E-02,3.25E-02,2.167837,-4.3571,0.1914375,6-Sep,septin 6
201955_at,8.91E-02,3.25E-02,2.167722,-4.357337,0.1325374,CCNC,cyclin C
221839_s_at,8.91E-02,3.25E-02,2.167344,-4.358115,0.1572614,UBAP2,ubiquitin associated protein 2
216864_at,8.92E-02,3.26E-02,-2.16701,-4.3588,-0.3741314,,
222350_at,8.92E-02,3.26E-02,-2.166962,-4.3589,-0.4888203,,
207857_at,8.92E-02,3.26E-02,-2.166928,-4.358969,-0.2496082,LILRA2,leukocyte immunoglobulin like receptor A2
209958_s_at,8.92E-02,3.26E-02,2.166823,-4.359184,0.334611,BBS9,Bardet-Biedl syndrome 9
205431_s_at,8.92E-02,3.26E-02,-2.166821,-4.359189,-0.1979144,BMP5,bone morphogenetic protein 5
221139_s_at,8.92E-02,3.26E-02,2.16663,-4.359582,0.2520387,CSAD,cysteine sulfinic acid decarboxylase
220819_at,8.92E-02,3.26E-02,2.166608,-4.359627,0.3188144,FRMD1,FERM domain containing 1
222193_at,8.92E-02,3.26E-02,-2.166546,-4.359755,-0.2245342,LDAH,lipid droplet associated hydrolase
203583_at,8.92E-02,3.26E-02,2.166504,-4.35984,0.1477087,UNC50,unc-50 inner nuclear membrane RNA binding protein
211412_at,8.93E-02,3.26E-02,-2.166078,-4.360716,-0.5550108,PADI4,peptidyl arginine deiminase 4
210618_at,8.93E-02,3.26E-02,2.166035,-4.360805,0.4086066,RAP1GAP,RAP1 GTPase activating protein
211364_at,8.93E-02,3.26E-02,-2.165931,-4.361018,-0.154697,MTAP,methylthioadenosine phosphorylase
215762_at,8.93E-02,3.26E-02,-2.165906,-4.36107,-0.3304158,,
35626_at,8.93E-02,3.27E-02,-2.16569,-4.361514,-0.2366893,SGSH,N-sulfoglucosamine sulfohydrolase
210762_s_at,8.94E-02,3.27E-02,-2.165376,-4.362157,-0.2811692,DLC1,DLC1 Rho GTPase activating protein
213556_at,8.95E-02,3.27E-02,-2.164721,-4.363502,-0.4209795,PINLYP,phospholipase A2 inhibitor and LY6/PLAUR domain containing
210324_at,8.96E-02,3.28E-02,-2.164416,-4.36413,-0.3745313,C8G,"complement component 8, gamma polypeptide"
208872_s_at,8.96E-02,3.28E-02,-2.16433,-4.364306,-0.166431,REEP5,receptor accessory protein 5
214868_at,8.96E-02,3.28E-02,-2.164312,-4.364343,-0.3974143,PIWIL1,piwi like RNA-mediated gene silencing 1
217939_s_at,8.96E-02,3.28E-02,-2.164179,-4.364617,-0.1448127,AFTPH,aftiphilin
208157_at,8.96E-02,3.28E-02,-2.16404,-4.364901,-0.3041251,SIM2,single-minded family bHLH transcription factor 2
220711_at,8.96E-02,3.28E-02,2.163999,-4.364986,0.5730575,,
210876_at,8.96E-02,3.28E-02,-2.16381,-4.365373,-0.3546065,ANXA2P1,annexin A2 pseudogene 1
206642_at,8.97E-02,3.28E-02,-2.163548,-4.365912,-0.4888915,DSG1,desmoglein 1
208450_at,8.97E-02,3.28E-02,2.163503,-4.366004,0.5198453,LGALS2,galectin 2
200972_at,8.97E-02,3.28E-02,-2.163502,-4.366005,-0.1758067,TSPAN3,tetraspanin 3
213587_s_at,8.97E-02,3.28E-02,2.16328,-4.36646,0.2181365,ATP6V0E2,ATPase H+ transporting V0 subunit e2
211170_s_at,8.97E-02,3.29E-02,-2.16312,-4.366791,-0.3500362,PDE10A,phosphodiesterase 10A
204177_s_at,8.98E-02,3.29E-02,2.162531,-4.367999,0.2027736,KLHL20,kelch like family member 20
AFFX-PheX-3_at,8.99E-02,3.29E-02,-2.162413,-4.36824,-0.351829,,
216867_s_at,8.99E-02,3.29E-02,-2.162339,-4.368393,-0.3888407,PDGFA,platelet derived growth factor subunit A
216558_x_at,8.99E-02,3.30E-02,-2.161922,-4.369247,-0.4842939,IGHV4-31///IGHM///IGHG3///IGHG2///IGHG1///IGHD///IGHA1,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 3 (G3m marker)///immunoglobulin heavy constant gamma 2 (G2m marker)///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant delta///immunoglobulin heavy constant alpha 1
210829_s_at,8.99E-02,3.30E-02,2.161868,-4.369359,0.3010672,SSBP2,single stranded DNA binding protein 2
207940_x_at,9.00E-02,3.30E-02,-2.161714,-4.369675,-0.3557116,CNR1,cannabinoid receptor 1
62212_at,9.00E-02,3.30E-02,-2.161664,-4.369777,-0.1029514,LOC100129924///C1orf50,uncharacterized LOC100129924///chromosome 1 open reading frame 50
209697_at,9.00E-02,3.30E-02,-2.161355,-4.37041,-0.2584251,PPP3CC,protein phosphatase 3 catalytic subunit gamma
217103_at,9.00E-02,3.30E-02,-2.161163,-4.370805,-0.3538549,LDLR,low density lipoprotein receptor
214759_at,9.00E-02,3.30E-02,-2.161158,-4.370814,-0.1867871,WTAP,Wilms tumor 1 associated protein
208260_at,9.00E-02,3.30E-02,-2.161152,-4.370826,-0.3056198,AVPR1B,arginine vasopressin receptor 1B
201239_s_at,9.00E-02,3.30E-02,-2.161151,-4.370827,-0.1949434,SPCS2,signal peptidase complex subunit 2
210086_at,9.00E-02,3.30E-02,-2.161135,-4.370862,-0.2717707,HR,hair growth associated
210702_s_at,9.01E-02,3.30E-02,-2.16086,-4.371425,-0.4848097,PTGIS,prostaglandin I2 (prostacyclin) synthase
215163_at,9.01E-02,3.31E-02,-2.160627,-4.371902,-0.4742846,,
208293_x_at,9.01E-02,3.31E-02,-2.160375,-4.37242,-0.3505961,CSHL1,chorionic somatomammotropin hormone like 1
217569_x_at,9.01E-02,3.31E-02,-2.160354,-4.372461,-0.3387725,,
204331_s_at,9.02E-02,3.31E-02,2.160209,-4.372759,0.1320287,MRPS12,mitochondrial ribosomal protein S12
221310_at,9.02E-02,3.31E-02,-2.160109,-4.372964,-0.4601966,FGF14,fibroblast growth factor 14
221946_at,9.03E-02,3.31E-02,-2.159662,-4.37388,-0.2345779,C9orf116,chromosome 9 open reading frame 116
207118_s_at,9.03E-02,3.32E-02,2.15943,-4.374356,0.4043317,MMP23A///MMP23B,matrix metallopeptidase 23A (pseudogene)///matrix metallopeptidase 23B
214393_at,9.04E-02,3.32E-02,-2.159056,-4.375121,-0.3843609,RND2,Rho family GTPase 2
215918_s_at,9.04E-02,3.32E-02,2.158682,-4.375889,0.3418671,SPTBN1,"spectrin beta, non-erythrocytic 1"
209778_at,9.04E-02,3.32E-02,-2.158598,-4.37606,-0.2313728,TRIP11,thyroid hormone receptor interactor 11
207937_x_at,9.04E-02,3.32E-02,-2.158552,-4.376154,-0.1641304,FGFR1,fibroblast growth factor receptor 1
31835_at,9.05E-02,3.33E-02,-2.158025,-4.377234,-0.2897546,HRG,histidine rich glycoprotein
201021_s_at,9.05E-02,3.33E-02,2.157992,-4.3773,0.1847108,DSTN,"destrin, actin depolymerizing factor"
213625_at,9.06E-02,3.33E-02,2.157705,-4.377888,0.388614,ZKSCAN4,zinc finger with KRAB and SCAN domains 4
211343_s_at,9.06E-02,3.33E-02,2.157702,-4.377895,0.5157068,COL13A1,collagen type XIII alpha 1 chain
221692_s_at,9.06E-02,3.33E-02,2.157561,-4.378182,0.1944838,MRPL34,mitochondrial ribosomal protein L34
213059_at,9.06E-02,3.33E-02,-2.157387,-4.378539,-0.2416388,CREB3L1,cAMP responsive element binding protein 3 like 1
221569_at,9.06E-02,3.33E-02,2.157375,-4.378564,0.1670691,AHI1,Abelson helper integration site 1
214097_at,9.06E-02,3.33E-02,2.157271,-4.378776,0.287076,RPS21,ribosomal protein S21
220827_at,9.06E-02,3.33E-02,-2.157123,-4.379079,-0.2850346,,
200730_s_at,9.06E-02,3.33E-02,-2.157112,-4.379103,-0.2523658,PTP4A1,"protein tyrosine phosphatase type IVA, member 1"
208166_at,9.07E-02,3.34E-02,-2.156872,-4.379593,-0.450936,MMP16,matrix metallopeptidase 16
207682_s_at,9.07E-02,3.34E-02,-2.156789,-4.379763,-0.321835,KIF25,kinesin family member 25
221968_s_at,9.07E-02,3.34E-02,-2.156686,-4.379975,-0.3138096,ZNF771,zinc finger protein 771
219660_s_at,9.07E-02,3.34E-02,-2.156473,-4.38041,-0.2789618,ATP8A2,ATPase phospholipid transporting 8A2
207347_at,9.08E-02,3.34E-02,-2.156313,-4.380737,-0.1472417,ERCC6,"ERCC excision repair 6, chromatin remodeling factor"
211329_x_at,9.09E-02,3.35E-02,-2.155708,-4.381975,-0.2412372,HFE,hemochromatosis
207364_at,9.10E-02,3.35E-02,-2.15522,-4.382974,-0.2003928,TEX28,testis expressed 28
201400_at,9.13E-02,3.36E-02,-2.153867,-4.385739,-0.1617333,PSMB3,proteasome subunit beta 3
208458_at,9.13E-02,3.36E-02,2.153662,-4.386158,0.32797,SCNN1D,sodium channel epithelial 1 delta subunit
205589_at,9.13E-02,3.36E-02,-2.15354,-4.386407,-0.3585276,MYL3,myosin light chain 3
217981_s_at,9.13E-02,3.36E-02,2.153533,-4.386422,0.1236695,TIMM10B,translocase of inner mitochondrial membrane 10 homolog B (yeast)
203177_x_at,9.13E-02,3.36E-02,2.153509,-4.386472,0.2199046,TFAM,"transcription factor A, mitochondrial"
212743_at,9.14E-02,3.37E-02,2.153185,-4.387133,0.3363676,RCHY1,ring finger and CHY zinc finger domain containing 1
210365_at,9.14E-02,3.37E-02,-2.152764,-4.387993,-0.2401227,LOC101928269///LOC100506403///RUNX1,uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
211738_x_at,9.14E-02,3.37E-02,-2.152648,-4.38823,-0.1923509,CELA3A,chymotrypsin like elastase family member 3A
216403_at,9.15E-02,3.37E-02,-2.152369,-4.388801,-0.4055169,SP3P,Sp3 transcription factor pseudogene
208316_s_at,9.15E-02,3.37E-02,-2.15234,-4.38886,-0.328915,OCRL,"OCRL, inositol polyphosphate-5-phosphatase"
217464_at,9.15E-02,3.37E-02,-2.152237,-4.389069,-0.511639,,
222145_at,9.15E-02,3.37E-02,2.152229,-4.389087,0.5998212,,
212823_s_at,9.15E-02,3.38E-02,-2.151966,-4.389622,-0.6368819,PLEKHG3,pleckstrin homology and RhoGEF domain containing G3
204898_at,9.15E-02,3.38E-02,-2.151944,-4.389669,-0.3485847,SAP30,Sin3A associated protein 30
214579_at,9.16E-02,3.38E-02,-2.151671,-4.390226,-0.3989972,NIPAL3,NIPA like domain containing 3
200767_s_at,9.16E-02,3.38E-02,2.151489,-4.390597,0.1782722,FAM120A,family with sequence similarity 120A
219375_at,9.17E-02,3.38E-02,2.151136,-4.391317,0.2355793,CEPT1,choline/ethanolamine phosphotransferase 1
209765_at,9.17E-02,3.38E-02,2.151103,-4.391385,0.2244956,ADAM19,ADAM metallopeptidase domain 19
213008_at,9.17E-02,3.38E-02,2.150853,-4.391896,0.5056754,FANCI,Fanconi anemia complementation group I
216655_s_at,9.17E-02,3.39E-02,-2.150668,-4.392274,-0.417269,,
208823_s_at,9.18E-02,3.39E-02,2.150532,-4.39255,0.2124072,CDK16,cyclin dependent kinase 16
205230_at,9.18E-02,3.39E-02,-2.150503,-4.392611,-0.3010839,RPH3A,rabphilin 3A
208382_s_at,9.18E-02,3.39E-02,-2.150285,-4.393055,-0.256372,DMC1,DNA meiotic recombinase 1
208719_s_at,9.18E-02,3.39E-02,2.15007,-4.393494,0.5907712,DDX17,DEAD-box helicase 17
209937_at,9.18E-02,3.39E-02,-2.150031,-4.393575,-0.2388031,TM4SF4,transmembrane 4 L six family member 4
