ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
210188_at,6.13E-01,2.28E-01,1.2150753,-5.30097,0.16641562,GABPA,GA binding protein transcription factor alpha subunit
215319_at,6.13E-01,2.28E-01,-1.2149161,-5.30115,-0.32551379,ATP8B3,ATPase phospholipid transporting 8B3
214646_at,6.13E-01,2.28E-01,1.2148835,-5.30119,0.24982451,HIST1H3F///HIST1H3B///HIST1H3H///HIST1H3J///HIST1H3G///HIST1H3I///HIST1H3E///HIST1H3C///HIST1H3D///HIST1H3A,"histone cluster 1, H3f///histone cluster 1, H3b///histone cluster 1, H3h///histone cluster 1, H3j///histone cluster 1, H3g///histone cluster 1, H3i///histone cluster 1, H3e///histone cluster 1, H3c///histone cluster 1, H3d///histone cluster 1, H3a"
216415_at,6.14E-01,2.28E-01,-1.2146807,-5.30142,-0.36982657,DNAH3,dynein axonemal heavy chain 3
206717_at,6.14E-01,2.28E-01,1.2145383,-5.30158,0.30300358,MYH8,myosin heavy chain 8
207913_at,6.14E-01,2.28E-01,1.2143565,-5.30178,0.2480835,CYP2F1,cytochrome P450 family 2 subfamily F member 1
213448_at,6.14E-01,2.28E-01,-1.2142817,-5.30187,-0.27061396,,
201750_s_at,6.14E-01,2.28E-01,1.214139,-5.30203,0.24541515,ECE1,endothelin converting enzyme 1
206574_s_at,6.14E-01,2.28E-01,-1.2140314,-5.30215,-0.27264907,PTP4A3,"protein tyrosine phosphatase type IVA, member 3"
215085_x_at,6.14E-01,2.28E-01,1.2137248,-5.3025,0.1718504,DLEC1,deleted in lung and esophageal cancer 1
202895_s_at,6.14E-01,2.28E-01,1.2137006,-5.30253,0.16745956,SIRPA,signal regulatory protein alpha
210695_s_at,6.14E-01,2.28E-01,-1.2136654,-5.30257,-0.10983703,WWOX,WW domain containing oxidoreductase
209298_s_at,6.14E-01,2.28E-01,1.2135921,-5.30265,0.38161658,ITSN1,intersectin 1
214449_s_at,6.14E-01,2.28E-01,1.2135158,-5.30274,0.17259256,RHOQ,ras homolog family member Q
218988_at,6.14E-01,2.28E-01,-1.2133635,-5.30291,-0.27308594,SLC35E3,solute carrier family 35 member E3
205171_at,6.14E-01,2.28E-01,-1.213326,-5.30295,-0.11970967,PTPN4,"protein tyrosine phosphatase, non-receptor type 4"
218343_s_at,6.14E-01,2.28E-01,-1.2130908,-5.30322,-0.11617884,GTF3C3,general transcription factor IIIC subunit 3
215909_x_at,6.14E-01,2.28E-01,-1.2129182,-5.30341,-0.12993729,MINK1,misshapen like kinase 1
204472_at,6.14E-01,2.29E-01,-1.2127795,-5.30357,-0.16519345,GEM,GTP binding protein overexpressed in skeletal muscle
202888_s_at,6.14E-01,2.29E-01,-1.2127737,-5.30358,-0.21315125,ANPEP,"alanyl aminopeptidase, membrane"
208298_at,6.14E-01,2.29E-01,-1.2127149,-5.30364,-0.3237901,EVI5,ecotropic viral integration site 5
201618_x_at,6.14E-01,2.29E-01,1.2126674,-5.3037,0.10455124,GPAA1,glycosylphosphatidylinositol anchor attachment 1
212445_s_at,6.14E-01,2.29E-01,-1.2125775,-5.3038,-0.11083671,NEDD4L,"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase"
210826_x_at,6.14E-01,2.29E-01,1.2125352,-5.30385,0.06831167,RAD17,RAD17 checkpoint clamp loader component
213297_at,6.14E-01,2.29E-01,-1.2124123,-5.30399,-0.09911229,RMND5B,required for meiotic nuclear division 5 homolog B
211999_at,6.14E-01,2.29E-01,1.2122892,-5.30412,0.07154653,MIR4738///H3F3B///H3F3A,"microRNA 4738///H3 histone, family 3B///H3 histone, family 3A"
201679_at,6.15E-01,2.29E-01,1.2119102,-5.30455,0.2965231,SRRT,"serrate, RNA effector molecule"
203235_at,6.15E-01,2.29E-01,1.2118105,-5.30467,0.29298917,THOP1,thimet oligopeptidase 1
213256_at,6.15E-01,2.29E-01,-1.2117641,-5.30472,-0.15691516,3-Mar,membrane associated ring-CH-type finger 3
210046_s_at,6.15E-01,2.29E-01,-1.2115476,-5.30496,-0.12232633,IDH2,"isocitrate dehydrogenase (NADP(+)) 2, mitochondrial"
44563_at,6.15E-01,2.29E-01,-1.2115082,-5.30501,-0.0758935,WRAP53,WD repeat containing antisense to TP53
212987_at,6.15E-01,2.29E-01,1.2112649,-5.30528,0.13809815,FBXO9,F-box protein 9
202552_s_at,6.15E-01,2.29E-01,1.2112453,-5.3053,0.25230406,LOC101929500///CRIM1,uncharacterized LOC101929500///cysteine rich transmembrane BMP regulator 1
217497_at,6.15E-01,2.29E-01,-1.211113,-5.30545,-0.17965782,TYMP,thymidine phosphorylase
204432_at,6.15E-01,2.29E-01,1.2111095,-5.30546,0.12288087,SOX12,SRY-box 12
206771_at,6.15E-01,2.29E-01,1.2110033,-5.30558,0.30949883,UPK3A,uroplakin 3A
204502_at,6.15E-01,2.29E-01,-1.2109884,-5.3056,-0.13683569,SAMHD1,SAM and HD domain containing deoxynucleoside triphosphate triphosphohydrolase 1
217819_at,6.15E-01,2.29E-01,-1.210763,-5.30585,-0.0845578,GOLGA7,golgin A7
79005_at,6.15E-01,2.29E-01,1.210693,-5.30593,0.10678921,SLC35E1,solute carrier family 35 member E1
205060_at,6.15E-01,2.29E-01,-1.210295,-5.30638,-0.24313871,PARG,poly(ADP-ribose) glycohydrolase
201291_s_at,6.16E-01,2.30E-01,-1.209783,-5.30696,-0.37142821,TOP2A,topoisomerase (DNA) II alpha
207870_at,6.16E-01,2.30E-01,-1.2095927,-5.30717,-0.26009185,AKAP9,A-kinase anchoring protein 9
218806_s_at,6.16E-01,2.30E-01,-1.2094717,-5.30731,-0.12540092,VAV3,vav guanine nucleotide exchange factor 3
214621_at,6.16E-01,2.30E-01,1.2094676,-5.30731,0.34120036,GYS2,glycogen synthase 2
207047_s_at,6.16E-01,2.30E-01,1.2094326,-5.30735,0.25946267,CLCNKB///CLCNKA,chloride voltage-gated channel Kb///chloride voltage-gated channel Ka
201830_s_at,6.16E-01,2.30E-01,1.2094322,-5.30735,0.29867443,NET1,neuroepithelial cell transforming 1
204299_at,6.16E-01,2.30E-01,-1.2091352,-5.30769,-0.19615848,SRSF10,serine and arginine rich splicing factor 10
205430_at,6.16E-01,2.30E-01,1.2091103,-5.30772,0.35119812,BMP5,bone morphogenetic protein 5
214812_s_at,6.16E-01,2.30E-01,1.2089783,-5.30787,0.06408145,MOB1A,MOB kinase activator 1A
215139_at,6.16E-01,2.30E-01,-1.20893,-5.30792,-0.36566104,ARHGEF10,Rho guanine nucleotide exchange factor 10
207052_at,6.16E-01,2.30E-01,1.2086242,-5.30826,0.14546468,HAVCR1,hepatitis A virus cellular receptor 1
217156_at,6.16E-01,2.30E-01,-1.208445,-5.30847,-0.13769497,HADHAP1,"hydroxyacyl-CoA dehydrogenase/3-ketoacyl-CoA thiolase/enoyl-CoA hydratase (trifunctional protein), alpha subunit pseudogene 1"
210675_s_at,6.16E-01,2.30E-01,-1.2083352,-5.30859,-0.25089708,PTPRR,"protein tyrosine phosphatase, receptor type R"
78330_at,6.17E-01,2.30E-01,1.2080741,-5.30889,0.13475037,ZNF335,zinc finger protein 335
202373_s_at,6.17E-01,2.30E-01,-1.2080702,-5.30889,-0.10428557,RAB3GAP2///AURKAPS1,RAB3 GTPase activating non-catalytic protein subunit 2///aurora kinase A pseudogene 1
207747_s_at,6.17E-01,2.30E-01,1.2080073,-5.30896,0.28964325,DOK4,docking protein 4
210596_at,6.17E-01,2.30E-01,-1.2077934,-5.3092,-0.16660794,MAGT1,magnesium transporter 1
201184_s_at,6.17E-01,2.30E-01,1.2076393,-5.30938,0.11488683,CHD4,chromodomain helicase DNA binding protein 4
215715_at,6.17E-01,2.30E-01,-1.2076272,-5.30939,-0.16616419,SLC6A2,solute carrier family 6 member 2
214347_s_at,6.17E-01,2.31E-01,1.2075295,-5.3095,0.18823096,DDC,dopa decarboxylase
211803_at,6.17E-01,2.31E-01,1.2074023,-5.30964,0.31182794,CDK2,cyclin dependent kinase 2
221079_s_at,6.17E-01,2.31E-01,-1.2072631,-5.3098,-0.31232132,METTL2A///METTL2B,methyltransferase like 2A///methyltransferase like 2B
206200_s_at,6.17E-01,2.31E-01,1.2071293,-5.30995,0.08231662,ANXA11,annexin A11
201935_s_at,6.17E-01,2.31E-01,1.207014,-5.31008,0.14857018,EIF4G3,eukaryotic translation initiation factor 4 gamma 3
213608_s_at,6.17E-01,2.31E-01,1.2069227,-5.31018,0.22667021,SRRD,SRR1 domain containing
33323_r_at,6.17E-01,2.31E-01,1.2068166,-5.3103,0.11512504,SFN,stratifin
201461_s_at,6.17E-01,2.31E-01,1.2067362,-5.31039,0.17394899,MAPKAPK2,mitogen-activated protein kinase-activated protein kinase 2
210303_at,6.17E-01,2.31E-01,1.2065382,-5.31062,0.32808251,MAB21L2,mab-21 like 2
216208_s_at,6.17E-01,2.31E-01,-1.2065372,-5.31062,-0.20680594,ATF6B,activating transcription factor 6 beta
219363_s_at,6.17E-01,2.31E-01,-1.2062978,-5.31089,-0.1481305,MTERF3,mitochondrial transcription termination factor 3
201650_at,6.17E-01,2.31E-01,1.2062878,-5.3109,0.21897589,KRT19,keratin 19
210882_s_at,6.17E-01,2.31E-01,-1.2061481,-5.31106,-0.32839132,TRO,trophinin
205707_at,6.17E-01,2.31E-01,1.2061233,-5.31108,0.15988392,IL17RA,interleukin 17 receptor A
200650_s_at,6.17E-01,2.31E-01,1.2058906,-5.31135,0.09047602,LDHA,lactate dehydrogenase A
214331_at,6.17E-01,2.31E-01,1.2058401,-5.3114,0.24755915,TSFM,"Ts translation elongation factor, mitochondrial"
206729_at,6.17E-01,2.31E-01,-1.2056903,-5.31157,-0.17485784,TNFRSF8,TNF receptor superfamily member 8
211381_x_at,6.17E-01,2.31E-01,1.2053641,-5.31194,0.31333744,SPAG11A///SPAG11B,sperm associated antigen 11A///sperm associated antigen 11B
210323_at,6.17E-01,2.31E-01,-1.2053479,-5.31196,-0.28807382,TEKT2,tektin 2
222149_x_at,6.17E-01,2.31E-01,-1.2053237,-5.31198,-0.17039987,GOLGA8DP///GOLGA8F///GOLGA8CP///GOLGA8EP///GOLGA8G,"golgin A8 family member D, pseudogene///golgin A8 family member F///golgin A8 family member C, pseudogene///golgin A8 family member E, pseudogene///golgin A8 family member G"
200938_s_at,6.17E-01,2.31E-01,1.2053142,-5.31199,0.23902322,RERE,arginine-glutamic acid dipeptide repeats
212301_at,6.17E-01,2.31E-01,-1.2053077,-5.312,-0.09419213,RTF1,"RTF1 homolog, Paf1/RNA polymerase II complex component"
205479_s_at,6.17E-01,2.31E-01,1.2051674,-5.31216,0.31385335,PLAU,"plasminogen activator, urokinase"
202353_s_at,6.17E-01,2.31E-01,-1.2051642,-5.31216,-0.10023376,PSMD12,"proteasome 26S subunit, non-ATPase 12"
218114_at,6.17E-01,2.31E-01,1.2050907,-5.31225,0.11302084,GGA1,"golgi associated, gamma adaptin ear containing, ARF binding protein 1"
212351_at,6.17E-01,2.31E-01,-1.2050824,-5.31226,-0.11513497,EIF2B5,eukaryotic translation initiation factor 2B subunit epsilon
220711_at,6.17E-01,2.32E-01,1.2049816,-5.31237,0.35614476,,
208301_at,6.18E-01,2.32E-01,1.2046643,-5.31273,0.31970158,,
212783_at,6.18E-01,2.32E-01,1.2045476,-5.31286,0.20570406,RBBP6,"RB binding protein 6, ubiquitin ligase"
201176_s_at,6.18E-01,2.32E-01,-1.2042056,-5.31324,-0.14009494,ARCN1,archain 1
212864_at,6.18E-01,2.32E-01,1.204176,-5.31327,0.09761885,CDS2,CDP-diacylglycerol synthase 2
214124_x_at,6.18E-01,2.32E-01,-1.2041515,-5.3133,-0.12403553,FGFR1OP,FGFR1 oncogene partner
211505_s_at,6.18E-01,2.32E-01,-1.2041478,-5.31331,-0.13623939,STAU1,staufen double-stranded RNA binding protein 1
220114_s_at,6.18E-01,2.32E-01,1.2040287,-5.31344,0.24263739,STAB2,stabilin 2
38521_at,6.18E-01,2.32E-01,-1.2040224,-5.31345,-0.25870966,CD22,CD22 molecule
221788_at,6.18E-01,2.32E-01,-1.2037222,-5.31378,-0.29670597,PGM3,phosphoglucomutase 3
202511_s_at,6.18E-01,2.32E-01,-1.2036907,-5.31382,-0.07765522,ATG5,autophagy related 5
222255_at,6.18E-01,2.32E-01,1.2034986,-5.31404,0.26373909,PRX,periaxin
206873_at,6.18E-01,2.32E-01,-1.2034848,-5.31405,-0.24699206,CA6,carbonic anhydrase 6
200629_at,6.19E-01,2.32E-01,1.2028857,-5.31472,0.17367101,WARS,tryptophanyl-tRNA synthetase
207907_at,6.19E-01,2.32E-01,1.2028597,-5.31475,0.26645541,TNFSF14,tumor necrosis factor superfamily member 14
222115_x_at,6.19E-01,2.32E-01,1.2028502,-5.31476,0.15713029,GLYR1,glyoxylate reductase 1 homolog
206951_at,6.19E-01,2.32E-01,-1.2027567,-5.31487,-0.20751042,HIST1H4E,"histone cluster 1, H4e"
202729_s_at,6.19E-01,2.32E-01,1.2025014,-5.31516,0.1850519,LTBP1,latent transforming growth factor beta binding protein 1
215152_at,6.19E-01,2.32E-01,1.2024736,-5.31519,0.27069021,MYB,"MYB proto-oncogene, transcription factor"
215534_at,6.19E-01,2.33E-01,1.2022029,-5.31549,0.2130349,,
204356_at,6.19E-01,2.33E-01,1.2020524,-5.31566,0.18670768,LIMK1,LIM domain kinase 1
208772_at,6.19E-01,2.33E-01,1.2019959,-5.31572,0.30978886,ANKHD1-EIF4EBP3///ANKHD1,ANKHD1-EIF4EBP3 readthrough///ankyrin repeat and KH domain containing 1
203245_s_at,6.19E-01,2.33E-01,-1.2018916,-5.31584,-0.31362119,LINC00094,long intergenic non-protein coding RNA 94
213757_at,6.19E-01,2.33E-01,1.2015468,-5.31623,0.21817174,,
211107_s_at,6.19E-01,2.33E-01,1.2015136,-5.31626,0.12563939,AURKC,aurora kinase C
35666_at,6.19E-01,2.33E-01,1.2012188,-5.31659,0.10082283,SEMA3F,semaphorin 3F
209842_at,6.20E-01,2.33E-01,-1.2010492,-5.31678,-0.20688411,SOX10,SRY-box 10
212068_s_at,6.20E-01,2.33E-01,-1.2009224,-5.31693,-0.27970161,PRRC2B,proline rich coiled-coil 2B
203901_at,6.20E-01,2.33E-01,1.2005727,-5.31732,0.32626454,TAB1,TGF-beta activated kinase 1 (MAP3K7) binding protein 1
222155_s_at,6.20E-01,2.33E-01,-1.2003596,-5.31756,-0.20497709,SLC52A2,solute carrier family 52 member 2
214690_at,6.20E-01,2.33E-01,-1.200235,-5.3177,-0.3894017,TAF1B,"TATA-box binding protein associated factor, RNA polymerase I subunit B"
35148_at,6.20E-01,2.33E-01,-1.2000567,-5.3179,-0.26902387,TJP3,tight junction protein 3
209890_at,6.20E-01,2.34E-01,1.1997867,-5.3182,0.27644586,TSPAN5,tetraspanin 5
207463_x_at,6.20E-01,2.34E-01,-1.1996864,-5.31831,-0.159971,PRSS3,"protease, serine 3"
212043_at,6.20E-01,2.34E-01,-1.1995832,-5.31843,-0.06902813,TGOLN2,trans-golgi network protein 2
220828_s_at,6.20E-01,2.34E-01,-1.1993527,-5.31869,-0.22144667,LOC55338,uncharacterized LOC55338
209056_s_at,6.20E-01,2.34E-01,1.1993415,-5.3187,0.1152546,CDC5L,cell division cycle 5 like
210662_at,6.20E-01,2.34E-01,1.199325,-5.31872,0.3488122,KYNU,kynureninase
211508_s_at,6.20E-01,2.34E-01,-1.1992936,-5.31875,-0.32463815,GH2,growth hormone 2
215173_at,6.20E-01,2.34E-01,1.1991486,-5.31891,0.24508207,DNAAF1,dynein axonemal assembly factor 1
205429_s_at,6.20E-01,2.34E-01,-1.1991107,-5.31896,-0.36205496,MPP6,membrane palmitoylated protein 6
209857_s_at,6.20E-01,2.34E-01,-1.1990523,-5.31902,-0.14877713,SPHK2,sphingosine kinase 2
203864_s_at,6.20E-01,2.34E-01,-1.1989265,-5.31916,-0.10562965,ACTN2,actinin alpha 2
213104_at,6.20E-01,2.34E-01,-1.19876,-5.31935,-0.15068393,TSR3,"TSR3, acp transferase ribosome maturation factor"
205680_at,6.20E-01,2.34E-01,1.1985477,-5.31959,0.3367362,MMP10,matrix metallopeptidase 10
203310_at,6.20E-01,2.34E-01,-1.1985468,-5.31959,-0.11360985,STXBP3,syntaxin binding protein 3
213062_at,6.20E-01,2.34E-01,1.1985274,-5.31961,0.09546611,NTAN1,N-terminal asparagine amidase
207701_at,6.20E-01,2.34E-01,1.1985216,-5.31962,0.10792055,C22orf24,chromosome 22 open reading frame 24
214535_s_at,6.20E-01,2.34E-01,1.1985188,-5.31962,0.16564265,ADAMTS2,ADAM metallopeptidase with thrombospondin type 1 motif 2
202573_at,6.20E-01,2.34E-01,1.1983642,-5.31979,0.09433106,CSNK1G2,casein kinase 1 gamma 2
214237_x_at,6.20E-01,2.34E-01,-1.1981959,-5.31998,-0.24852774,PAWR,pro-apoptotic WT1 regulator
213615_at,6.20E-01,2.34E-01,-1.1981911,-5.31999,-0.10586975,LPCAT3,lysophosphatidylcholine acyltransferase 3
213797_at,6.20E-01,2.34E-01,-1.1981654,-5.32001,-0.21192262,RSAD2,radical S-adenosyl methionine domain containing 2
209632_at,6.20E-01,2.34E-01,1.1981214,-5.32006,0.37718216,PPP2R3A,protein phosphatase 2 regulatory subunit B''alpha
218206_x_at,6.20E-01,2.34E-01,-1.1980992,-5.32009,-0.09792051,SCAND1,SCAN domain containing 1
215178_x_at,6.21E-01,2.34E-01,-1.1978849,-5.32033,-0.11898999,NAAA,N-acylethanolamine acid amidase
219595_at,6.21E-01,2.34E-01,-1.1978847,-5.32033,-0.12556471,ZNF26,zinc finger protein 26
208620_at,6.21E-01,2.34E-01,-1.1976952,-5.32054,-0.0992703,PCBP1,poly(rC) binding protein 1
215472_at,6.21E-01,2.34E-01,1.1974081,-5.32086,0.27125901,PACRG,PARK2 coregulated
209081_s_at,6.21E-01,2.34E-01,-1.1973905,-5.32088,-0.36628693,COL18A1,collagen type XVIII alpha 1 chain
211105_s_at,6.21E-01,2.34E-01,1.1973814,-5.32089,0.10086484,NFATC1,nuclear factor of activated T-cells 1
200978_at,6.21E-01,2.35E-01,-1.196798,-5.32154,-0.09447067,MDH1,malate dehydrogenase 1
209353_s_at,6.21E-01,2.35E-01,-1.1964634,-5.32192,-0.257811,,
60084_at,6.21E-01,2.35E-01,1.1964282,-5.32196,0.1512424,CYLD,CYLD lysine 63 deubiquitinase
220341_s_at,6.21E-01,2.35E-01,-1.1963808,-5.32201,-0.24760446,C5orf45,chromosome 5 open reading frame 45
204599_s_at,6.21E-01,2.35E-01,1.1963566,-5.32204,0.08485291,MRPL28,mitochondrial ribosomal protein L28
219632_s_at,6.22E-01,2.35E-01,-1.1961749,-5.32224,-0.13322983,SHPK///TRPV1,sedoheptulokinase///transient receptor potential cation channel subfamily V member 1
204132_s_at,6.22E-01,2.35E-01,1.1956627,-5.32281,0.22909866,FOXO3B///FOXO3,forkhead box O3B pseudogene///forkhead box O3
203204_s_at,6.22E-01,2.35E-01,1.1955362,-5.32295,0.11279353,KDM4A,lysine demethylase 4A
213023_at,6.22E-01,2.35E-01,-1.195459,-5.32304,-0.18579996,UTRN,utrophin
216306_x_at,6.22E-01,2.35E-01,-1.195383,-5.32312,-0.08762996,MIR4745///PTBP1,microRNA 4745///polypyrimidine tract binding protein 1
206620_at,6.22E-01,2.35E-01,1.1951992,-5.32333,0.24674436,GRAP,GRB2-related adaptor protein
216008_s_at,6.22E-01,2.35E-01,1.1951751,-5.32336,0.32346493,ARIH2,ariadne RBR E3 ubiquitin protein ligase 2
220381_at,6.22E-01,2.35E-01,-1.1951652,-5.32337,-0.2592291,ARHGAP28,Rho GTPase activating protein 28
217029_at,6.22E-01,2.35E-01,-1.195151,-5.32338,-0.10692236,,
202346_at,6.22E-01,2.35E-01,-1.1950665,-5.32348,-0.10114055,UBE2K,ubiquitin conjugating enzyme E2 K
211913_s_at,6.22E-01,2.35E-01,1.1948049,-5.32377,0.13481156,MERTK,"MER proto-oncogene, tyrosine kinase"
219811_at,6.22E-01,2.35E-01,1.1946831,-5.32391,0.23185471,MIR1306///DGCR8,microRNA 1306///DGCR8 microprocessor complex subunit
204836_at,6.22E-01,2.35E-01,-1.1946761,-5.32391,-0.2295454,GLDC,glycine decarboxylase
208950_s_at,6.22E-01,2.35E-01,1.1946759,-5.32391,0.36305367,ALDH7A1,aldehyde dehydrogenase 7 family member A1
202831_at,6.22E-01,2.35E-01,1.1946692,-5.32392,0.19492666,GPX2,glutathione peroxidase 2
212769_at,6.22E-01,2.35E-01,1.1946559,-5.32394,0.17689509,TLE3,transducin like enhancer of split 3
212757_s_at,6.22E-01,2.36E-01,-1.1946071,-5.32399,-0.10249269,CAMK2G,calcium/calmodulin dependent protein kinase II gamma
203512_at,6.22E-01,2.36E-01,1.1944147,-5.3242,0.09732057,TRAPPC3,trafficking protein particle complex 3
209038_s_at,6.22E-01,2.36E-01,1.194413,-5.32421,0.30226763,EHD1,EH domain containing 1
222226_at,6.22E-01,2.36E-01,1.1941816,-5.32446,0.16606331,SAA3P,serum amyloid A3 pseudogene
212644_s_at,6.22E-01,2.36E-01,1.1940565,-5.3246,0.10697452,MAPK1IP1L,mitogen-activated protein kinase 1 interacting protein 1 like
222253_s_at,6.22E-01,2.36E-01,1.1940522,-5.32461,0.31270465,POM121L9P,"POM121 transmembrane nucleoporin like 9, pseudogene"
218781_at,6.22E-01,2.36E-01,-1.1940468,-5.32461,-0.15450546,SMC6,structural maintenance of chromosomes 6
218718_at,6.22E-01,2.36E-01,1.1939463,-5.32473,0.15765766,PDGFC,platelet derived growth factor C
213515_x_at,6.22E-01,2.36E-01,1.1938254,-5.32486,0.30080438,HBG2///HBG1,hemoglobin subunit gamma 2///hemoglobin subunit gamma 1
216668_at,6.22E-01,2.36E-01,-1.193547,-5.32517,-0.13077822,,
207221_at,6.22E-01,2.36E-01,-1.193423,-5.32531,-0.33347452,F2RL3,F2R like thrombin/trypsin receptor 3
213544_at,6.23E-01,2.36E-01,-1.1933449,-5.3254,-0.18549688,ING2,inhibitor of growth family member 2
210806_at,6.23E-01,2.36E-01,1.1931314,-5.32564,0.16564926,TTLL5,tubulin tyrosine ligase like 5
213474_at,6.23E-01,2.36E-01,-1.1930457,-5.32573,-0.2366843,KCTD7///RABGEF1,potassium channel tetramerization domain containing 7///RAB guanine nucleotide exchange factor 1
203977_at,6.23E-01,2.36E-01,-1.1930164,-5.32576,-0.13825385,TAZ,tafazzin
207164_s_at,6.23E-01,2.36E-01,-1.1929777,-5.32581,-0.17424698,ZBTB18,zinc finger and BTB domain containing 18
200949_x_at,6.23E-01,2.36E-01,1.1928787,-5.32592,0.07602134,SNORD54///RPS20,"small nucleolar RNA, C/D box 54///ribosomal protein S20"
222001_x_at,6.23E-01,2.36E-01,-1.1928605,-5.32594,-0.09079132,LINC00623///LINC00869,long intergenic non-protein coding RNA 623///long intergenic non-protein coding RNA 869
36830_at,6.23E-01,2.36E-01,-1.1927875,-5.32602,-0.19486264,MIPEP,mitochondrial intermediate peptidase
221095_s_at,6.23E-01,2.36E-01,1.1927303,-5.32608,0.13970274,KCNE2,potassium voltage-gated channel subfamily E regulatory subunit 2
208839_s_at,6.23E-01,2.36E-01,-1.1926968,-5.32612,-0.10425498,CAND1,cullin associated and neddylation dissociated 1
212835_at,6.23E-01,2.36E-01,-1.1924173,-5.32643,-0.12088953,FAM175B,family with sequence similarity 175 member B
213840_s_at,6.23E-01,2.36E-01,-1.1923933,-5.32646,-0.25491692,MRPS12,mitochondrial ribosomal protein S12
204881_s_at,6.23E-01,2.36E-01,1.1921927,-5.32668,0.16429514,UGCG,UDP-glucose ceramide glucosyltransferase
201852_x_at,6.23E-01,2.36E-01,1.1920954,-5.32679,0.26466712,COL3A1,collagen type III alpha 1 chain
208741_at,6.23E-01,2.37E-01,-1.192069,-5.32682,-0.19296455,SAP18,Sin3A associated protein 18
202746_at,6.23E-01,2.37E-01,-1.1920103,-5.32688,-0.16716071,ITM2A,integral membrane protein 2A
207644_at,6.23E-01,2.37E-01,1.1916877,-5.32724,0.28271589,FOXH1,forkhead box H1
217555_at,6.23E-01,2.37E-01,-1.191566,-5.32738,-0.18977869,SMC1A,structural maintenance of chromosomes 1A
205987_at,6.23E-01,2.37E-01,-1.1915183,-5.32743,-0.33758568,CD1C,CD1c molecule
203527_s_at,6.23E-01,2.37E-01,1.1912942,-5.32768,0.16350406,APC,"APC, WNT signaling pathway regulator"
200633_at,6.23E-01,2.37E-01,1.1912394,-5.32774,0.11023308,UBB,ubiquitin B
214913_at,6.23E-01,2.37E-01,-1.1909716,-5.32804,-0.18153023,ADAMTS3,ADAM metallopeptidase with thrombospondin type 1 motif 3
219883_at,6.23E-01,2.37E-01,-1.1908145,-5.32821,-0.11028725,TEX40,testis expressed 40
211690_at,6.24E-01,2.37E-01,1.1906659,-5.32838,0.23732249,RPS6,ribosomal protein S6
204576_s_at,6.24E-01,2.37E-01,1.1905241,-5.32854,0.09676625,CLUAP1,clusterin associated protein 1
212713_at,6.24E-01,2.37E-01,1.1904956,-5.32857,0.17164811,MFAP4,microfibrillar associated protein 4
205922_at,6.24E-01,2.37E-01,-1.1904713,-5.3286,-0.34164627,VNN2,vanin 2
213603_s_at,6.24E-01,2.37E-01,-1.1901247,-5.32898,-0.13148713,RAC2,"ras-related C3 botulinum toxin substrate 2 (rho family, small GTP binding protein Rac2)"
217794_at,6.24E-01,2.37E-01,1.1900691,-5.32904,0.11354863,PRR13,proline rich 13
202118_s_at,6.24E-01,2.37E-01,-1.1900579,-5.32906,-0.16203994,CPNE3,copine 3
211739_x_at,6.24E-01,2.37E-01,-1.1900419,-5.32907,-0.14794864,GH1///CSHL1///CSH2///CSH1,growth hormone 1///chorionic somatomammotropin hormone like 1///chorionic somatomammotropin hormone 2///chorionic somatomammotropin hormone 1
201094_at,6.24E-01,2.37E-01,1.1899656,-5.32916,0.08035004,RPS29,ribosomal protein S29
